,summary,new time,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed
725,Humid,2015-07-17,1,0.0,0.0,85.3,94.35,3.75
726,Humid,2016-07-21,1,0.0,0.0,74.52,76.03,1.22
727,Humid,2016-09-06,1,0.0,0.0,78.21,79.63,3.46
728,Humid,2016-09-07,3,0.0,0.0,79.69,83.62333333333333,2.1366666666666667
729,Humid and Mostly Cloudy,2014-08-23,1,0.0,0.0,75.29,76.94,0.08
730,Humid and Mostly Cloudy,2014-08-24,4,0.0,0.0,80.855,85.215,2.2375
731,Humid and Mostly Cloudy,2014-08-25,3,0.0,0.0,79.67,84.16333333333334,1.3733333333333333
732,Humid and Mostly Cloudy,2015-06-22,1,0.0,0.0,76.54,77.94,2.72
733,Humid and Mostly Cloudy,2015-07-18,2,0.0,0.0,83.2,90.015,1.865
734,Humid and Mostly Cloudy,2015-07-25,1,0.0,0.0,87.53,95.55,2.56
735,Humid and Mostly Cloudy,2015-07-29,1,0.0,0.0,79.91,83.98,2.84
736,Humid and Mostly Cloudy,2016-06-15,1,0.0,0.0,86.43,92.86,3.74
737,Humid and Mostly Cloudy,2016-07-12,1,0.0,0.0,80.26,84.37,5.2
738,Humid and Mostly Cloudy,2016-07-21,1,0.0,0.0,87.47,99.75,3.48
739,Humid and Mostly Cloudy,2016-07-23,4,0.0,0.0,82.0925,88.77000000000001,0.59
740,Humid and Mostly Cloudy,2016-09-07,2,0.0,0.0,80.555,85.535,3.6950000000000003
741,Humid and Overcast,2014-08-22,1,0.0,0.0,77.74,79.39,1.38
742,Humid and Overcast,2016-08-12,2,0.0009,0.03,78.735,81.94,1.3250000000000002
743,Humid and Partly Cloudy,2013-07-09,1,0.0,0.0,75.73,77.16,0.78
744,Humid and Partly Cloudy,2013-07-10,1,0.0,0.0,80.89,85.25,4.54
745,Humid and Partly Cloudy,2013-07-15,2,0.0,0.0,87.095,94.83500000000001,0.585
746,Humid and Partly Cloudy,2014-08-25,2,0.0,0.0,77.755,80.035,1.865
747,Humid and Partly Cloudy,2015-07-19,1,0.0,0.0,77.31,78.82,1.58
748,Humid and Partly Cloudy,2016-07-21,1,0.0,0.0,85.69,96.24,4.1
749,Humid and Partly Cloudy,2016-07-24,2,0.0,0.0,81.375,87.74000000000001,5.24
750,Humid and Partly Cloudy,2016-08-29,1,0.0,0.0,81.0,85.44,2.29
751,Light Rain,2013-01-28,1,0.0199,0.6,38.61,33.8,6.45
752,Light Rain,2013-01-29,1,0.0129,0.86,42.49,42.49,1.82
753,Light Rain,2013-01-30,1,0.0492,0.96,38.34,34.63,4.86
754,Light Rain,2013-04-08,1,0.0125,0.88,58.49,58.49,10.95
755,Light Rain,2013-04-10,1,0.031,0.72,39.84,36.79,4.38
756,Light Rain,2013-04-11,1,0.0154,0.73,41.95,38.71,5.07
757,Light Rain,2013-05-22,1,0.0123,0.81,67.19,67.94,1.55
758,Light Rain,2013-06-06,2,0.018799999999999997,0.7849999999999999,56.605000000000004,56.605000000000004,2.255
759,Light Rain,2013-08-02,2,0.02765,0.725,64.115,64.4,0.72
760,Light Rain,2013-08-22,1,0.0515,0.84,70.86,71.81,3.58
761,Light Rain,2013-09-15,5,0.04096,0.8619999999999999,58.152,58.152,0.40199999999999997
762,Light Rain,2013-09-19,1,0.0169,0.56,69.33,70.29,2.38
763,Light Rain,2013-10-17,3,0.029266666666666663,0.9233333333333333,48.93333333333334,48.64333333333334,2.4133333333333336
764,Light Rain,2013-12-20,1,0.0119,0.91,35.39,32.44,3.58
765,Light Rain,2013-12-22,1,0.0121,0.89,33.23,26.55,7.67
766,Light Rain,2014-01-11,1,0.0222,0.81,38.8,36.08,3.85
767,Light Rain,2014-02-20,1,0.0199,0.88,36.09,32.57,4.24
768,Light Rain,2014-03-19,1,0.0449,1.0,44.44,44.44,3.0
769,Light Rain,2014-04-14,2,0.0199,0.8,48.83,46.435,7.2
770,Light Rain,2014-04-25,1,0.0198,0.79,50.37,50.37,0.63
771,Light Rain,2014-04-28,1,0.0227,0.76,46.91,42.46,9.32
772,Light Rain,2014-05-16,1,0.0128,0.84,38.6,35.24,4.5
773,Light Rain,2014-05-28,1,0.0244,0.43,60.38,60.66,0.86
774,Light Rain,2014-06-04,1,0.0174,0.83,60.58,60.58,2.76
775,Light Rain,2014-06-08,1,0.0501,1.0,62.91,63.09,5.27
776,Light Rain,2014-06-30,1,0.0205,0.75,71.94,73.16,4.59
777,Light Rain,2014-07-14,2,0.0257,0.575,70.565,70.9,0.375
778,Light Rain,2014-08-12,1,0.024,0.46,66.39,66.95,3.52
779,Light Rain,2014-09-04,1,0.0405,0.99,70.91,71.9,4.99
780,Light Rain,2014-09-10,2,0.03575,0.87,67.905,68.555,4.045
781,Light Rain,2014-10-03,2,0.0297,0.84,55.68,55.68,4.63
782,Light Rain,2014-11-22,1,0.019,0.88,35.31,30.41,5.68
783,Light Rain,2014-11-24,2,0.0268,0.97,45.34,41.845,6.5
784,Light Rain,2014-12-08,1,0.0365,0.97,34.85,30.77,4.62
785,Light Rain,2014-12-23,1,0.0528,1.0,41.84,38.87,4.7
786,Light Rain,2015-02-07,1,0.0232,0.75,41.65,38.95,4.31
787,Light Rain,2015-03-25,2,0.03125,0.835,38.17,36.08,3.67
788,Light Rain,2015-04-02,1,0.039,0.68,51.97,51.97,4.64
789,Light Rain,2015-04-09,3,0.03056666666666667,0.7433333333333335,50.88,50.88,2.1533333333333333
790,Light Rain,2015-04-13,1,0.0307,0.83,58.18,58.18,5.4
791,Light Rain,2015-04-16,1,0.0155,0.63,45.67,44.5,3.28
792,Light Rain,2015-04-25,2,0.0187,0.69,43.335,39.31,6.720000000000001
793,Light Rain,2015-05-11,1,0.0129,0.88,64.52,65.0,3.88
794,Light Rain,2015-05-25,1,0.0243,0.89,71.76,72.47,6.34
795,Light Rain,2015-05-29,2,0.05445,0.775,76.1,77.03999999999999,3.77
796,Light Rain,2015-06-07,2,0.0196,0.63,68.965,69.83,5.675
797,Light Rain,2015-06-12,1,0.0145,0.66,61.79,62.12,1.16
798,Light Rain,2015-06-17,2,0.0365,0.9,58.224999999999994,58.224999999999994,0.77
799,Light Rain,2015-06-29,2,0.01525,0.625,64.9,65.47,0.47
800,Light Rain,2015-08-18,2,0.02765,0.85,68.42,69.385,1.2349999999999999
801,Light Rain,2015-08-29,1,0.0314,0.93,64.45,64.9,1.48
802,Light Rain,2015-09-12,1,0.0262,0.41,55.47,55.47,2.92
803,Light Rain,2015-10-24,2,0.03075,0.895,65.015,65.4,5.66
804,Light Rain,2015-10-28,1,0.0123,0.89,56.12,56.12,4.73
805,Light Rain,2015-11-06,1,0.052000000000000005,0.68,56.11,56.11,8.01
806,Light Rain,2015-11-18,3,0.016766666666666666,0.9133333333333334,58.64333333333334,58.64333333333334,8.346666666666666
807,Light Rain,2015-11-26,3,0.02513333333333333,0.8866666666666667,49.75333333333333,47.473333333333336,5.82
808,Light Rain,2015-12-14,2,0.0145,0.8049999999999999,51.685,50.505,6.035
809,Light Rain,2015-12-16,3,0.0174,0.8066666666666666,43.95333333333334,40.25666666666667,6.373333333333334
810,Light Rain,2015-12-27,1,0.0177,0.82,38.48,32.48,8.49
811,Light Rain,2016-02-02,1,0.0329,0.98,37.23,31.21,8.02
812,Light Rain,2016-03-13,1,0.0228,1.0,46.8,44.43,5.06
813,Light Rain,2016-03-16,1,0.0154,0.71,54.95,54.95,3.4
814,Light Rain,2016-03-24,1,0.0262,0.66,39.3,39.3,1.82
815,Light Rain,2016-03-31,1,0.0455,0.88,60.14,60.14,4.98
816,Light Rain,2016-04-06,3,0.030233333333333334,0.9366666666666666,47.629999999999995,44.48333333333333,7.3999999999999995
817,Light Rain,2016-04-30,1,0.0183,0.92,46.34,43.53,5.63
818,Light Rain,2016-06-01,1,0.0461,0.92,64.17,64.63,0.15
819,Light Rain,2016-08-12,2,0.02025,0.605,78.725,82.17,1.4649999999999999
820,Light Rain,2016-08-18,2,0.06345,0.54,71.99000000000001,73.23,0.835
821,Light Rain,2016-08-20,1,0.023,0.49,73.26,74.59,4.0
822,Light Rain,2016-09-17,1,0.0102,0.92,69.98,70.9,2.2
823,Light Rain,2016-09-21,1,0.046,0.62,67.91,68.46,2.79
824,Light Rain,2016-10-26,2,0.03565,0.9299999999999999,47.515,46.525000000000006,3.365
825,Light Rain,2016-11-23,1,0.0329,1.0,38.32,33.68,6.12
826,Light Rain,2016-11-28,2,0.0438,0.8999999999999999,42.055,37.65,6.9399999999999995
827,Light Rain,2017-01-20,2,0.01555,0.925,37.97,35.09,3.885
828,Light Rain,2017-03-25,2,0.024149999999999998,0.9199999999999999,40.275000000000006,36.34,5.755
829,Light Rain,2017-03-26,1,0.0375,1.0,48.38,48.38,1.89
830,Light Rain,2017-04-05,1,0.0492,0.99,41.57,37.1,6.88
831,Light Rain,2017-04-13,1,0.0217,0.87,44.63,42.13,4.7
832,Light Rain,2017-04-27,1,0.0157,0.99,59.44,59.44,6.68
833,Light Rain,2017-05-09,1,0.0166,0.63,44.03,44.03,0.4
834,Light Rain,2017-05-20,1,0.0524,0.88,49.98,48.14,5.08
835,Light Rain,2017-05-24,1,0.0218,0.79,53.18,53.18,4.09
836,Light Snow,2013-02-26,1,0.0124,0.41,33.39,26.2,8.58
837,Light Snow,2013-02-27,2,0.0106,0.625,33.97,32.435,3.145
838,Light Snow,2013-02-28,1,0.008,0.53,34.64,28.42,7.4
839,Light Snow,2015-11-21,1,0.0078,0.5,33.51,24.36,12.78
840,Light Snow,2015-12-02,2,0.0176,0.7350000000000001,34.005,31.244999999999997,3.27
841,Light Snow,2015-12-29,1,0.0118,0.76,34.39,28.81,6.37
842,Mostly Cloudy,2013-01-01,1,0.0,0.0,17.83,11.41,4.22
843,Mostly Cloudy,2013-01-08,1,0.0,0.0,37.34,33.54,4.77
844,Mostly Cloudy,2013-01-12,2,0.0,0.0,51.445,51.445,7.785
845,Mostly Cloudy,2013-01-18,2,0.0,0.0,23.08,20.21,3.615
846,Mostly Cloudy,2013-01-21,1,0.0,0.0,10.33,-1.54,8.0
847,Mostly Cloudy,2013-01-24,2,0.0,0.0,9.065,0.8300000000000001,4.625
848,Mostly Cloudy,2013-01-31,1,0.0,0.0,16.31,4.94,9.05
849,Mostly Cloudy,2013-02-10,1,0.0,0.0,34.63,30.87,4.24
850,Mostly Cloudy,2013-02-15,1,0.0,0.0,26.22,19.89,5.39
851,Mostly Cloudy,2013-02-19,2,0.0,0.0,14.99,2.165,10.73
852,Mostly Cloudy,2013-02-23,1,0.0,0.0,26.83,20.08,5.99
853,Mostly Cloudy,2013-03-02,1,0.0,0.0,28.43,22.13,5.82
854,Mostly Cloudy,2013-03-04,1,0.0,0.0,29.42,23.98,5.07
855,Mostly Cloudy,2013-03-07,1,0.0,0.0,32.49,32.49,2.53
856,Mostly Cloudy,2013-03-14,2,0.0,0.0,32.565,32.565,2.69
857,Mostly Cloudy,2013-03-26,2,0.0,0.0,38.78,34.95,5.130000000000001
858,Mostly Cloudy,2013-03-31,1,0.0,0.0,44.89,42.29,4.89
859,Mostly Cloudy,2013-04-16,2,0.0,0.0,41.754999999999995,41.754999999999995,1.835
860,Mostly Cloudy,2013-04-17,1,0.0,0.0,42.29,38.22,6.43
861,Mostly Cloudy,2013-04-21,1,0.0,0.0,43.6,40.37,5.48
862,Mostly Cloudy,2013-04-22,1,0.0,0.0,44.55,42.0,4.75
863,Mostly Cloudy,2013-04-23,1,0.0,0.0,57.84,57.84,4.67
864,Mostly Cloudy,2013-04-25,2,0.0,0.0,43.435,38.995000000000005,7.575
865,Mostly Cloudy,2013-04-26,1,0.0,0.0,61.9,61.9,9.69
866,Mostly Cloudy,2013-05-02,1,0.0,0.0,48.49,45.57,6.58
867,Mostly Cloudy,2013-05-04,3,0.0,0.0,63.223333333333336,63.223333333333336,2.55
868,Mostly Cloudy,2013-05-11,3,0.0,0.0,51.38333333333333,51.03333333333333,4.796666666666666
869,Mostly Cloudy,2013-05-17,4,0.0,0.0,60.3775,60.3775,0.6825
870,Mostly Cloudy,2013-05-21,2,0.0,0.0,72.84,73.265,7.115
871,Mostly Cloudy,2013-05-25,1,0.0,0.0,44.18,44.18,0.51
872,Mostly Cloudy,2013-05-26,3,0.0,0.0,64.10333333333334,64.10333333333334,1.7633333333333334
873,Mostly Cloudy,2013-05-29,1,0.0035,0.51,66.48,66.96,3.33
874,Mostly Cloudy,2013-05-31,4,0.0,0.0,73.08,73.64500000000001,6.9725
875,Mostly Cloudy,2013-06-01,5,0.00064,0.092,70.928,71.306,6.938
876,Mostly Cloudy,2013-06-07,5,0.0,0.0,54.842000000000006,54.842000000000006,3.146
877,Mostly Cloudy,2013-06-09,2,0.0,0.0,59.480000000000004,59.480000000000004,0.69
878,Mostly Cloudy,2013-06-10,2,0.0012,0.11,64.225,64.805,0.19
879,Mostly Cloudy,2013-06-12,1,0.0,0.0,68.51,69.05,0.37
880,Mostly Cloudy,2013-06-13,1,0.0,0.0,60.61,60.61,6.58
881,Mostly Cloudy,2013-06-16,1,0.0,0.0,73.97,74.68,2.76
882,Mostly Cloudy,2013-06-20,2,0.0,0.0,60.015,60.015,0.35
883,Mostly Cloudy,2013-06-22,1,0.0,0.0,73.75,74.52,3.98
884,Mostly Cloudy,2013-06-24,1,0.0,0.0,72.38,73.22,4.48
885,Mostly Cloudy,2013-06-27,1,0.0,0.0,85.44,90.75,3.13
886,Mostly Cloudy,2013-06-30,6,0.0,0.0,65.98166666666667,65.98166666666667,4.71
887,Mostly Cloudy,2013-07-02,2,0.0,0.0,64.17,64.17,4.265000000000001
888,Mostly Cloudy,2013-07-07,1,0.0,0.0,72.53,73.31,1.71
889,Mostly Cloudy,2013-07-08,1,0.0,0.0,77.11,78.25,1.88
890,Mostly Cloudy,2013-07-10,1,0.0,0.0,81.78,86.14,4.33
891,Mostly Cloudy,2013-07-22,2,0.0,0.0,71.7,72.605,1.37
892,Mostly Cloudy,2013-07-26,1,0.0002,0.05,67.88,67.88,1.76
893,Mostly Cloudy,2013-07-27,1,0.0,0.0,60.02,60.02,2.18
894,Mostly Cloudy,2013-07-28,1,0.0,0.0,64.55,64.55,4.52
895,Mostly Cloudy,2013-08-02,2,0.003,0.19,73.145,73.975,4.085
896,Mostly Cloudy,2013-08-03,1,0.0,0.0,68.99,69.01,1.03
897,Mostly Cloudy,2013-08-05,2,0.0006,0.08,68.77000000000001,68.86500000000001,3.1850000000000005
898,Mostly Cloudy,2013-08-06,1,0.0,0.0,68.77,69.27,1.47
899,Mostly Cloudy,2013-08-10,1,0.0,0.0,71.65,72.18,0.7
900,Mostly Cloudy,2013-08-11,1,0.0,0.0,76.95,76.95,0.99
901,Mostly Cloudy,2013-08-14,4,0.0,0.0,67.02,67.02,2.8875
902,Mostly Cloudy,2013-08-22,2,0.00255,0.16,72.485,73.34,3.065
903,Mostly Cloudy,2013-08-26,1,0.0,0.0,86.36,91.87,3.36
904,Mostly Cloudy,2013-08-28,4,0.0,0.0,74.73249999999999,75.8875,2.13
905,Mostly Cloudy,2013-08-29,4,0.0,0.0,69.755,70.73,0.315
906,Mostly Cloudy,2013-09-02,1,0.0,0.0,73.31,73.83,2.93
907,Mostly Cloudy,2013-09-06,2,0.0,0.0,67.53999999999999,67.53999999999999,2.19
908,Mostly Cloudy,2013-09-08,3,0.0,0.0,72.51666666666667,73.39,5.44
909,Mostly Cloudy,2013-09-11,1,0.0,0.0,75.84,76.48,1.93
910,Mostly Cloudy,2013-09-13,4,0.0,0.0,62.040000000000006,62.040000000000006,5.895
911,Mostly Cloudy,2013-09-17,1,0.0,0.0,65.88,65.88,3.67
912,Mostly Cloudy,2013-09-18,1,0.0,0.0,61.31,61.31,0.76
913,Mostly Cloudy,2013-09-19,1,0.0,0.0,69.46,70.27,3.77
914,Mostly Cloudy,2013-09-22,1,0.0,0.0,63.89,63.89,2.06
915,Mostly Cloudy,2013-09-29,1,0.0,0.0,63.73,63.73,4.38
916,Mostly Cloudy,2013-10-04,1,0.0,0.0,66.64,67.17,1.9
917,Mostly Cloudy,2013-10-07,1,0.0,0.0,46.13,44.76,3.57
918,Mostly Cloudy,2013-10-14,4,0.0,0.0,48.27,48.27,1.165
919,Mostly Cloudy,2013-10-18,1,0.0,0.0,45.04,42.36,5.05
920,Mostly Cloudy,2013-10-20,1,0.0,0.0,50.61,50.61,1.44
921,Mostly Cloudy,2013-10-21,1,0.0,0.0,46.53,44.07,5.12
922,Mostly Cloudy,2013-10-24,2,0.0,0.0,36.875,33.075,4.685
923,Mostly Cloudy,2013-10-26,1,0.0,0.0,45.74,42.3,6.53
924,Mostly Cloudy,2013-11-01,1,0.0,0.0,46.02,42.25,7.3
925,Mostly Cloudy,2013-11-02,1,0.0,0.0,44.52,44.52,1.59
926,Mostly Cloudy,2013-11-09,1,0.0,0.0,47.62,43.7,8.41
927,Mostly Cloudy,2013-11-15,3,0.0,0.0,42.64666666666667,39.339999999999996,5.343333333333334
928,Mostly Cloudy,2013-11-28,1,0.0,0.0,28.49,21.25,7.02
929,Mostly Cloudy,2013-12-01,1,0.0,0.0,34.04,34.04,0.88
930,Mostly Cloudy,2013-12-02,2,0.0,0.0,39.400000000000006,37.83,3.625
931,Mostly Cloudy,2013-12-05,2,0.0,0.0,27.615000000000002,19.575,7.904999999999999
932,Mostly Cloudy,2013-12-10,5,0.0,0.0,6.516,-5.128,7.1579999999999995
933,Mostly Cloudy,2013-12-11,1,0.0,0.0,19.08,11.23,5.62
934,Mostly Cloudy,2013-12-13,1,0.0,0.0,18.61,18.61,0.3
935,Mostly Cloudy,2013-12-16,1,0.0,0.0,11.0,11.0,0.56
936,Mostly Cloudy,2013-12-17,1,0.0,0.0,25.44,18.15,6.32
937,Mostly Cloudy,2013-12-18,1,0.0,0.0,17.84,17.84,2.96
938,Mostly Cloudy,2013-12-19,2,0.00045,0.095,35.67,35.67,1.23
939,Mostly Cloudy,2013-12-27,1,0.0,0.0,31.14,31.14,1.0
940,Mostly Cloudy,2013-12-31,1,0.0,0.0,8.97,2.64,3.32
941,Mostly Cloudy,2014-01-04,1,0.0,0.0,26.6,17.9,8.56
942,Mostly Cloudy,2014-01-07,1,0.0,0.0,-2.75,-15.04,5.91
943,Mostly Cloudy,2014-01-08,4,0.0,0.0,3.11,3.11,0.6075
944,Mostly Cloudy,2014-01-09,1,0.0,0.0,10.82,10.82,2.12
945,Mostly Cloudy,2014-01-13,2,0.0,0.0,40.58,37.72,4.300000000000001
946,Mostly Cloudy,2014-01-14,1,0.0,0.0,33.06,26.98,6.7
947,Mostly Cloudy,2014-01-17,1,0.0,0.0,15.15,6.18,5.99
948,Mostly Cloudy,2014-01-18,2,0.0,0.0,11.89,5.135,3.825
949,Mostly Cloudy,2014-01-24,1,0.0,0.0,9.66,-4.42,10.64
950,Mostly Cloudy,2014-01-30,4,0.0,0.0,24.6625,14.370000000000001,10.5175
951,Mostly Cloudy,2014-01-31,1,0.0,0.0,18.92,18.92,1.41
952,Mostly Cloudy,2014-02-08,1,0.0,0.0,7.28,7.28,1.39
953,Mostly Cloudy,2014-02-09,2,0.0,0.0,13.2,13.2,1.7
954,Mostly Cloudy,2014-02-14,2,0.0,0.0,17.880000000000003,10.315000000000001,5.234999999999999
955,Mostly Cloudy,2014-02-18,2,0.0,0.0,28.075,28.075,2.48
956,Mostly Cloudy,2014-02-19,2,0.0,0.0,33.455,31.585,3.1899999999999995
957,Mostly Cloudy,2014-02-21,1,0.0,0.0,28.61,17.96,13.25
958,Mostly Cloudy,2014-02-22,2,0.0,0.0,28.98,23.04,5.51
959,Mostly Cloudy,2014-02-25,1,0.0,0.0,16.11,10.07,3.77
960,Mostly Cloudy,2014-02-28,1,0.0,0.0,12.89,3.06,6.38
961,Mostly Cloudy,2014-03-03,2,0.0,0.0,15.415,15.415,1.205
962,Mostly Cloudy,2014-03-05,1,0.0,0.0,21.83,16.96,3.54
963,Mostly Cloudy,2014-03-06,1,0.0,0.0,19.31,13.78,3.74
964,Mostly Cloudy,2014-03-10,1,0.0,0.0,42.28,38.2,6.45
965,Mostly Cloudy,2014-03-11,2,0.0,0.0,49.02,47.260000000000005,4.699999999999999
966,Mostly Cloudy,2014-03-15,1,0.0,0.0,38.16,36.19,3.08
967,Mostly Cloudy,2014-03-16,2,0.0,0.0,20.439999999999998,9.559999999999999,9.76
968,Mostly Cloudy,2014-03-20,1,0.0004,0.1,39.29,39.29,2.86
969,Mostly Cloudy,2014-03-21,1,0.0,0.0,33.99,33.99,1.23
970,Mostly Cloudy,2014-03-23,3,0.0,0.0,25.50333333333333,18.69666666666667,5.776666666666667
971,Mostly Cloudy,2014-04-01,2,0.0,0.0,38.370000000000005,31.535,10.149999999999999
972,Mostly Cloudy,2014-04-05,1,0.0,0.0,34.4,34.4,1.98
973,Mostly Cloudy,2014-04-07,2,0.0,0.0,43.125,42.28,2.305
974,Mostly Cloudy,2014-04-08,2,0.0,0.0,53.504999999999995,53.504999999999995,3.825
975,Mostly Cloudy,2014-04-10,1,0.0,0.0,61.11,61.11,7.41
976,Mostly Cloudy,2014-04-12,1,0.0,0.0,58.32,58.32,4.73
977,Mostly Cloudy,2014-04-15,1,0.0,0.0,29.32,24.22,4.7
978,Mostly Cloudy,2014-04-17,2,0.0,0.0,42.83,39.03,6.165
979,Mostly Cloudy,2014-04-21,2,0.0,0.0,63.839999999999996,63.839999999999996,3.18
980,Mostly Cloudy,2014-04-24,1,0.0,0.0,58.1,58.1,8.27
981,Mostly Cloudy,2014-04-25,1,0.0,0.0,50.38,50.38,6.46
982,Mostly Cloudy,2014-04-26,3,0.0,0.0,48.25333333333333,46.69666666666666,4.206666666666667
983,Mostly Cloudy,2014-04-27,1,0.0,0.0,54.08,54.08,13.61
984,Mostly Cloudy,2014-04-29,2,0.00235,0.27,55.57,55.57,2.04
985,Mostly Cloudy,2014-04-30,1,0.0,0.0,49.26,48.53,3.35
986,Mostly Cloudy,2014-05-04,3,0.0,0.0,53.16333333333333,53.16333333333333,5.223333333333334
987,Mostly Cloudy,2014-05-05,2,0.0,0.0,50.935,50.935,7.325
988,Mostly Cloudy,2014-05-12,1,0.0,0.0,78.78,79.82,7.04
989,Mostly Cloudy,2014-05-14,2,0.0,0.0,52.86,52.86,3.405
990,Mostly Cloudy,2014-05-16,1,0.0,0.0,39.78,39.78,1.83
991,Mostly Cloudy,2014-05-17,3,0.0,0.0,50.35,50.35,2.903333333333333
992,Mostly Cloudy,2014-05-18,4,0.0,0.0,48.81,48.81,2.755
993,Mostly Cloudy,2014-05-20,1,0.0,0.0,64.5,64.5,6.52
994,Mostly Cloudy,2014-05-21,3,0.0009333333333333333,0.06999999999999999,66.18666666666667,66.84666666666668,0.4166666666666667
995,Mostly Cloudy,2014-05-28,2,0.0,0.0,57.545,57.545,1.995
996,Mostly Cloudy,2014-06-01,2,0.0,0.0,85.57,86.1,5.295
997,Mostly Cloudy,2014-06-02,3,0.0,0.0,74.91333333333334,75.80333333333334,7.683333333333334
998,Mostly Cloudy,2014-06-04,1,0.0,0.0,67.67,67.67,1.78
999,Mostly Cloudy,2014-06-08,2,0.0,0.0,57.614999999999995,57.614999999999995,6.895
1000,Mostly Cloudy,2014-06-12,3,0.0,0.0,62.88999999999999,63.23666666666667,1.1533333333333333
1001,Mostly Cloudy,2014-06-15,2,0.0,0.0,78.28999999999999,78.28999999999999,7.915
1002,Mostly Cloudy,2014-06-20,4,0.0,0.0,75.32,76.405,3.8
1003,Mostly Cloudy,2014-06-21,3,0.0,0.0,67.78,68.33,1.2266666666666668
1004,Mostly Cloudy,2014-06-23,2,0.00035,0.085,64.805,65.285,0.18
1005,Mostly Cloudy,2014-06-24,2,0.0,0.0,70.66499999999999,71.69,0.06
1006,Mostly Cloudy,2014-06-26,1,0.0,0.0,67.14,67.4,1.85
1007,Mostly Cloudy,2014-06-29,1,0.0,0.0,77.35,78.22,4.54
1008,Mostly Cloudy,2014-06-30,2,0.0007,0.045,72.685,73.88499999999999,4.880000000000001
1009,Mostly Cloudy,2014-07-01,1,0.0,0.0,68.76,69.59,4.17
1010,Mostly Cloudy,2014-07-05,2,0.0,0.0,74.0,74.0,4.5
1011,Mostly Cloudy,2014-07-12,1,0.0009,0.04,72.72,72.89,2.4
1012,Mostly Cloudy,2014-07-13,1,0.0,0.0,68.92,69.88,1.4
1013,Mostly Cloudy,2014-07-14,3,0.0022333333333333333,0.13666666666666666,71.15333333333332,71.31,1.0166666666666666
1014,Mostly Cloudy,2014-07-15,2,0.0,0.0,61.815,61.815,5.27
1015,Mostly Cloudy,2014-07-17,2,0.0,0.0,59.815,59.815,1.105
1016,Mostly Cloudy,2014-07-18,2,0.0,0.0,75.935,75.935,2.1849999999999996
1017,Mostly Cloudy,2014-07-25,1,0.0,0.0,71.19,71.19,5.23
1018,Mostly Cloudy,2014-07-26,1,0.0,0.0,68.14,68.18,1.78
1019,Mostly Cloudy,2014-07-27,1,0.0,0.0,70.91,72.03,1.2
1020,Mostly Cloudy,2014-07-28,1,0.0,0.0,63.75,63.75,6.49
1021,Mostly Cloudy,2014-08-05,1,0.0005,0.07,66.78,67.52,0.34
1022,Mostly Cloudy,2014-08-10,2,0.0,0.0,72.66499999999999,73.08000000000001,2.265
1023,Mostly Cloudy,2014-08-16,1,0.0,0.0,77.92,78.65,3.33
1024,Mostly Cloudy,2014-08-17,1,0.0,0.0,65.91,66.5,1.02
1025,Mostly Cloudy,2014-08-23,3,0.0,0.0,72.83333333333333,74.24,0.25666666666666665
1026,Mostly Cloudy,2014-08-24,1,0.0,0.0,70.44,71.54,0.73
1027,Mostly Cloudy,2014-08-27,2,0.0,0.0,68.72999999999999,69.25,0.625
1028,Mostly Cloudy,2014-08-29,2,0.0,0.0,80.19,83.04,4.615
1029,Mostly Cloudy,2014-08-31,1,0.0,0.0,69.97,70.87,0.85
1030,Mostly Cloudy,2014-09-04,2,0.0,0.0,73.455,74.07,4.46
1031,Mostly Cloudy,2014-09-09,1,0.0,0.0,71.65,71.95,5.74
1032,Mostly Cloudy,2014-09-12,2,0.0006000000000000001,0.135,51.8,51.8,3.25
1033,Mostly Cloudy,2014-09-13,1,0.0,0.0,47.28,44.67,5.58
1034,Mostly Cloudy,2014-09-14,1,0.0,0.0,51.1,51.1,1.47
1035,Mostly Cloudy,2014-09-20,3,0.0,0.0,63.48,63.48,4.36
1036,Mostly Cloudy,2014-09-27,1,0.0,0.0,72.72,72.84,0.84
1037,Mostly Cloudy,2014-10-02,3,0.0,0.0,67.61666666666667,67.92999999999999,2.1966666666666668
1038,Mostly Cloudy,2014-10-03,1,0.0,0.0,59.7,59.7,7.09
1039,Mostly Cloudy,2014-10-05,3,0.0,0.0,40.986666666666665,40.986666666666665,2.466666666666667
1040,Mostly Cloudy,2014-10-06,2,0.0,0.0,55.295,55.295,4.5649999999999995
1041,Mostly Cloudy,2014-10-09,2,0.0,0.0,51.05,51.05,0.655
1042,Mostly Cloudy,2014-10-11,1,0.0,0.0,48.45,48.45,0.03
1043,Mostly Cloudy,2014-10-21,4,0.0,0.0,48.915,47.76,4.195
1044,Mostly Cloudy,2014-10-22,1,0.0,0.0,47.07,47.07,0.41
1045,Mostly Cloudy,2014-10-24,2,0.0,0.0,59.584999999999994,59.584999999999994,1.28
1046,Mostly Cloudy,2014-10-25,2,0.0,0.0,57.85,57.85,2.05
1047,Mostly Cloudy,2014-10-27,1,0.0,0.0,57.52,57.52,3.91
1048,Mostly Cloudy,2014-10-28,1,0.0,0.0,54.19,54.19,5.04
1049,Mostly Cloudy,2014-10-30,2,0.0,0.0,47.045,47.045,3.205
1050,Mostly Cloudy,2014-10-31,1,0.0002,0.05,37.27,31.01,8.47
1051,Mostly Cloudy,2014-11-01,2,0.0,0.0,39.445,35.06,6.055
