,Trip ID,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,icon,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Pickup Centroid Latitude,Pickup Centroid Longitude,day,temp range
6030,b6ee816d9913b0e5b74fc1894377be7c856f9df5,01:45:00,Partly Cloudy,0.0,0.0,70.19,71.07,0.96,partly cloudy,89bfd3f9c1a6014be246046cff548f19edbcb2030d129c98475f43f8bce58efd40f40cc69ca27e6665dbe596070ce5d196f77bc4449c9b1ee0b5647ac687abb5,2015-09-04T01:45:00,09/04/2015 01:45:00 AM,300.0,0.0,28.0,6.05,1.0,0.0,1.0,8.05,Credit Card,41.88528132,-87.65723320000002,2015-09-04,70.19
6031,c4022d2ab51a91472d2727ee98954c1d98658e73,10:00:00,Foggy,0.0027,0.47,46.49,44.84,3.96,cloudy,693d50a88a25eeb78492f4619f5a6ecdde75f947ed8cc04d371c44baf3c2c86e90202bf88d14bfad9f82df4703e747dfd66e7cddf07208a5e24fc96e8a75239f,2015-05-10T10:00:00,05/10/2015 10:15:00 PM,420.0,0.0,32.0,7.45,0.0,0.0,1.5,8.95,Cash,41.877406123,-87.62197165200001,2015-05-10,46.49
6032,b8020a26306844c95ed112bd5ce8c85967797953,10:45:00,Partly Cloudy,0.0,0.0,80.0,81.36,4.06,partly cloudy,ae2b1026641fe1802c5c6e0f22f718230861e60d588b0c5356604b0f27ceb519bc34f3f689e6badd3e158149f82e3b7bfc8eaabf23676ebfc42ead87c652a386,2016-08-08T10:45:00,08/08/2016 11:00:00 AM,240.0,0.4,8.0,5.25,0.0,0.0,0.0,5.25,Cash,41.890922026,-87.618868355,2016-08-08,80.0
6033,c02f1beef5e606bdb905993f504b63b8de7eb735,02:15:00,Clear,0.0,0.0,69.73,70.29,0.89,clear,abb21322570c56a5cd8b988b73c4d99777563689155b7b281883d4dbe3b45d5ff76b6f944bd3a8fe00b2481e8130a5b17b7f40b695913bbe1d7aadf683625d7d,2014-08-20T02:15:00,08/20/2014 02:30:00 PM,960.0,0.0,8.0,9.65,4.0,0.0,0.0,13.65,Credit Card,41.898331794,-87.620762865,2014-08-20,69.73
6034,b304fcc34f383810989c9224ab3f7a6b067ed04b,06:45:00,Mostly Cloudy,0.0,0.0,45.37,43.5,4.03,partly cloudy,52f1272242edfdddc0a6d706a83104320f00aebeb20d63acefa17f6aca3781d85b66a9de853fb0ad73dba65a66b01a6c3eca8e4db547b35d09ab07b796b0f123,2016-04-19T06:45:00,04/19/2016 07:00:00 PM,600.0,0.0,32.0,8.0,0.0,0.0,0.0,8.0,Cash,41.877406123,-87.62197165200001,2016-04-19,45.37
6035,bebc7177fe99ca70ef023e2d02783caa93da4107,05:00:00,Clear,0.0,0.0,43.02,43.02,0.09,clear,44d82604888573a1d067dd0e6b1290e08eec36e9eafe32056db83bb19124620d240d68355cb69fa205c09452a389b6ec19b61604987b69b8402025a65cbc6f69,2014-10-10T05:00:00,10/10/2014 05:45:00 PM,2880.0,13.3,56.0,33.25,0.0,0.0,2.0,35.25,Cash,41.785998518,-87.750934289,2014-10-10,43.02
6036,b50f50419498fe0d3d9b4604e642795101dbb432,01:00:00,Clear,0.0,0.0,48.71,47.94,3.32,clear,cc5330b266a2b3e042e5bc50b1dadb4f4e03db62f8cbd1010e986946aae90f1fa60344c044657706c127b1111e0cc2d7273caa006e37c9d39aa150a34ce3b049,2015-11-15T01:00:00,11/15/2015 01:00:00 PM,420.0,1.1,8.0,6.25,2.0,0.0,0.0,8.25,Credit Card,41.905857769,-87.63086502700001,2015-11-15,48.71
6037,bc9a67f5c774e087ed48744052e204f7d486605c,10:15:00,Mostly Cloudy,0.0,0.0,77.29,78.43,2.83,partly cloudy,ed0f27fd2e6c5845a54ad7d75ac79947ed1ebb11313cc4ac2125260ea17aa25057dc144da204805ec5eda89f957f5ca3f0e6aff85420b75e01194e28278efc20,2016-08-16T10:15:00,08/16/2016 10:30:00 PM,600.0,1.2,6.0,7.75,3.0,0.0,1.5,12.75,Credit Card,41.944226601,-87.655998182,2016-08-16,77.29
6038,be91fae640d49b70a394380db396a4a5db9c1c36,05:00:00,Partly Cloudy,0.0,0.0,56.36,56.36,0.01,partly cloudy,c0b7126ade4267ec87c9950f34c00119a5f29a648fcb9a6f3d6046d4a72722870428b4885aaae6708dc5512225cd5003ce605d8e20ac1119d0ddd9570a0111a8,2016-07-02T05:00:00,07/02/2016 05:00:00 AM,180.0,0.0,24.0,5.0,0.0,0.0,0.0,5.0,Cash,41.901206994,-87.676355989,2016-07-02,56.36
6039,b9aa09e0e2661580a950eee4544842806e541cb4,06:45:00,Overcast,0.0,0.0,37.59,37.59,2.44,cloudy,75b8f0cd64b01f8b0f541cf6e9aad3f906d988bdda0e1474e44b47000eb40c9a6dfc8dc4266fe87aba243354d00dc8be0041553eca8f910d8ddbe74db333d031,2014-12-13T06:45:00,12/13/2014 07:15:00 PM,1860.0,0.0,76.0,32.05,7.0,0.0,3.0,42.05,Credit Card,41.97907082,-87.90303966100002,2014-12-13,37.59
6040,bcda5a06b862ec20703e3cf295351c9e23abf160,02:15:00,Overcast,0.0,0.0,18.27,18.27,1.47,cloudy,a3e73cd26d232296ca0195222c3031b06c88603fc685681153648bc40c09160d7f7dba55445b7ea6acd55dbef07e75fcf155ff6da1bef621cb0b131658654b66,2014-02-16T02:15:00,02/16/2014 02:30:00 AM,900.0,0.4,8.0,15.85,0.0,0.0,0.0,15.85,Cash,41.892072635,-87.62887415700001,2014-02-16,18.27
6041,c2c4355b1c95696e0192f77eee5d8a4ca4d52eb8,01:45:00,Mostly Cloudy,0.0,0.0,17.77,8.56,6.76,partly cloudy,7805fc9f8d756c8798e3b143635938b447596d082e311306c7002a0c6c6f203a9b276bfd37c7c099e6236ca8fc77e0e1be8d4202f9d4edf37470f45b6928c1a1,2013-11-27T01:45:00,11/27/2013 02:00:00 PM,660.0,0.0,32.0,8.25,0.0,0.0,0.0,8.25,Cash,41.880994471,-87.632746489,2013-11-27,17.77
6042,ba1895e6d0b64394858e677f0645db8835266fb9,01:45:00,Clear,0.0,0.0,40.87,36.23,6.91,clear,bd95c3ff6f1c2e98b999c76ac1573ea273c1aacd2ccc0b4227e4d3ea54dc1b56bab4f5175d93d35d13f8840362ce7a5844d64fd638f250a6723d4cfae125e6ab,2013-11-18T01:45:00,11/18/2013 02:15:00 AM,1320.0,0.0,76.0,33.25,6.0,0.0,3.0,42.25,Credit Card,41.980264315,-87.913624596,2013-11-18,40.87
6043,b2fcbc7cb7586986766ecea58ca0151db73ba958,02:00:00,Clear,0.0,0.0,64.61,64.61,3.44,clear,9aff6a31657cc79088572077ee7fb021545aa04997c8fc4f276e7e7d0afffbacc6e65722740d518b3d6667a6a194d2f1022a67b3979c8f22fb260943e3c904cf,2014-06-15T02:00:00,06/15/2014 02:30:00 AM,1740.0,13.7,22.0,29.65,0.0,0.0,1.0,30.65,Cash,41.92276062,-87.69915534299999,2014-06-15,64.61
6044,c26d95cb620549c864ba19b49b96f6530eb07e3b,05:15:00,Clear,0.0,0.0,42.22,42.22,1.95,clear,17b5eecbb0769978354bdbe06cafb87b02f04e5f7bb96bf90caf62653d5316e15dca5bf2ef97e0c25b0937ffcdc9663752b26a07b61b12ebaf542a575708ffaf,2013-10-18T05:15:00,10/18/2013 05:30:00 PM,840.0,0.0,32.0,10.85,0.0,0.0,0.0,10.85,Cash,41.880994471,-87.632746489,2013-10-18,42.22
6045,b208bf226718869a9691b67862260cd5d172a7c0,04:30:00,Clear,0.0,0.0,75.6,75.6,6.19,clear,64940aaae01c6e5d2750dea9e57971cd1f1cccca51a0fad2df0706d8f6ee2de62f74b97d76a4f62fa253aff90b37c6d3b9998c41a3d609b0dcd09f3c1dad1fde,2013-05-15T04:30:00,05/15/2013 04:45:00 PM,900.0,0.0,8.0,10.05,0.0,0.0,1.0,11.05,Cash,41.904935302,-87.64990722600002,2013-05-15,75.6
6046,b402404e367af5405e5a56d1a58ea3f8706943ad,11:15:00,Partly Cloudy,0.0,0.0,65.78,65.78,4.12,partly cloudy,cd6422bc48a2ea533724b3be5a36948de0560cf69fcd48282160db96fdc841bcd20ee3605d1bcfbd8045544576f889d8df47cbe78ec51789d4e6220aab0b66e8,2017-05-26T11:15:00,05/26/2017 11:30:00 PM,420.0,3.0,8.0,10.25,2.8,0.0,1.0,14.05,Credit Card,41.899602111,-87.633308037,2017-05-26,65.78
6047,c31b67d15804806a184e53e210eb4bd65cff08f1,04:45:00,Clear,0.0,0.0,51.68,51.68,0.31,clear,b83acee19df9949611ca5f419d88e0460e14d4a419089afe17bc8d2fdcc421060c2eb7c512b1f9f42bf5309705b7d04929671d589f0d7523e77816235d4e66a3,2015-09-20T04:45:00,09/20/2015 05:00:00 PM,120.0,0.0,8.0,4.05,2.0,0.0,0.0,6.05,Credit Card,41.899155613000005,-87.626210532,2015-09-20,51.68
6048,b2d4eb8b3cc624ad5c45c4bf287a2d8d6bd4127c,08:00:00,Overcast,0.0,0.0,51.53,51.53,2.9,cloudy,f42c1db446b1252847c7fc550a732ffc6dd30cb59113f865c8602f0bd8989affad8aaa298d63e61a5ac8af60db519df6d9653ad2abd4f850db4a595661ec2e1d,2013-09-16T08:00:00,09/16/2013 08:15:00 PM,1020.0,13.5,76.0,28.25,0.0,0.0,17.0,45.25,Cash,41.97907082,-87.90303966100002,2013-09-16,51.53
6049,b611670cfe83e1508bd8dd8b1db5a87b7eb8d01d,08:00:00,Clear,0.0,0.0,68.25,68.25,0.57,clear,93930278eb7df9672cdc277c92e59dae0f82116868ce1cef5f51a87597b46db2fe2adc4b6c52a38a7517eecbd2b90b89e860942b723e92bf1557f43395a40c3b,2014-07-11T08:00:00,07/11/2014 08:00:00 PM,600.0,0.0,32.0,7.05,0.0,0.0,1.0,8.05,Cash,41.880994471,-87.632746489,2014-07-11,68.25
6050,bfc4ceed9c9dd9d5cc47b0a62a89c45a6f38bc30,06:45:00,Partly Cloudy,0.0,0.0,73.05,73.64,5.68,partly cloudy,13c0599d1bce4a6239d30c3feeba903749ab197df436dca1fd076d303bc72927f1130b4cc5000b81d016d10b8dc4f933bc2a695a726905975e9fe29705651f32,2013-05-30T06:45:00,05/30/2013 06:45:00 PM,540.0,1.7,3.0,7.65,0.0,0.0,0.0,7.65,Credit Card,41.96581197,-87.655878786,2013-05-30,73.05
6051,b984f2decc8293c03e732426a803df36bb4e1744,11:00:00,Partly Cloudy,0.0,0.0,-0.4,-15.23,8.64,partly cloudy,9dee0ce034c3f3acc3e593b5ca1a013eabaf71491a972b24259f7ff4e422ced3a1a657c42b48e3524e3b381c09b5eb4b0ec3f1c9f442a79dae62e848a84d67b7,2014-01-27T11:00:00,01/27/2014 11:00:00 AM,300.0,0.0,8.0,5.25,1.0,0.0,0.0,6.25,Credit Card,41.89321636,-87.63784421,2014-01-27,-0.4
6052,bb0ecaac359105baa57a8b15f17f207c35eae712,01:30:00,Clear,0.0,0.0,27.45,21.81,4.91,clear,18bf320c631b30051ba56fee695de0b71e3342732afcde5e817784ce7901015de24e50206501897059cce9c113689eff1201a7caa41cf38ace72838ad8735ee7,2015-12-18T01:30:00,12/18/2015 02:00:00 AM,1500.0,20.2,76.0,39.45,0.0,3.0,2.0,44.45,Cash,41.980264315,-87.913624596,2015-12-18,27.45
6053,aff945f99ef8eb84285df93713c2c810c12f1bfd,02:15:00,Clear,0.0,0.0,71.4,72.0,0.02,clear,9b7291d09194ffcd0bc0d27589b7e8a44ff1904f592c5cc10c6346ef734b98b4969e293efc221bea11211167963992b3ebc01f779d164c67c13af5f2239028a2,2016-07-26T02:15:00,07/26/2016 02:15:00 PM,240.0,0.5,32.0,5.0,0.0,0.0,0.0,5.0,Cash,41.880994471,-87.632746489,2016-07-26,71.4
6054,b8ca48427d34b6dd77c28f9bfaec7dc306b079a9,01:15:00,Clear,0.0,0.0,48.81,48.81,0.17,clear,8cb47c2831ee38d04bd33290558e9cd2af656b34b85a96ff5c735475b71a8784010e63286ee9514b41e90ce255460d09bd18efb724874687c2100d2ba6366ec3,2016-05-20T01:15:00,05/20/2016 01:45:00 PM,2100.0,1.1,76.0,46.75,5.0,0.0,4.0,55.75,Credit Card,41.97907082,-87.90303966100002,2016-05-20,48.81
6055,c3192c12f0739960f31f9d18c73e1ee6503352ec,02:30:00,Mostly Cloudy,0.0,0.0,34.6,34.6,2.49,partly cloudy,7e4ec40f6fb2984cc6eccd671b1518c60af86dbf761df637832121b18eda5e210d44ee2fca50e600c022c650ed2d93b20464dfffc6f3bbcbe62a133f031863ab,2014-04-05T02:30:00,04/05/2014 02:45:00 AM,840.0,0.2,8.0,10.85,0.0,0.0,1.5,12.35,Cash,41.89321636,-87.63784421,2014-04-05,34.6
6056,b2059e236a4e0af1af77b8922ed1aae93ae72791,07:30:00,Partly Cloudy,0.0,0.0,49.15,46.77,5.78,partly cloudy,cc58bbdae866ddf402a5fb5cd771dfa2acfcd0b87e5bfef75b5225a2f6b6816f710d83a10e5731f6b878e70bb5155011ccf65cdf6778402cfe5795ee3d8776f1,2014-05-03T07:30:00,05/03/2014 07:45:00 PM,240.0,0.8,7.0,5.05,3.0,0.0,2.0,10.05,Credit Card,41.914747305,-87.654007029,2014-05-03,49.15
6057,c3843dff85ff13fb0a547d227cfabb13cde7ba2e,01:30:00,Clear,0.0,0.0,61.08,61.08,0.12,clear,40aed61177db25fbb6eea25b46c3f674ddbd7d42d93e6fcbb52f1f883d4449f09921023ad1cabe4aa9470da219e384660c3ab85568d9d21fea47d6877f406046,2013-08-16T01:30:00,08/16/2013 01:30:00 AM,480.0,0.0,8.0,6.65,0.0,0.0,0.0,6.65,Cash,41.89321636,-87.63784421,2013-08-16,61.08
6058,b3a0ae761dde2b88983d64df7df194a447092267,08:00:00,Partly Cloudy,0.0,0.0,36.25,33.65,3.39,partly cloudy,2fc72622ea88354ea99d9bd64750fed38df2bb87a79f887cffbbe6a0bcbdbadca31b48e2d4cbcf86418ec49a1a5e4d6a4cad901ece8c8bb51079a09430102d74,2014-04-02T08:00:00,04/02/2014 08:15:00 AM,240.0,0.0,8.0,5.25,2.0,0.0,0.0,7.25,Credit Card,41.900265687,-87.63210922,2014-04-02,36.25
6059,c19ff11545e93605e291a5d1faa0600b055f48cd,04:00:00,Foggy,0.0,0.0,53.56,53.56,1.02,cloudy,a1b762f1aec578cc84bb53bb095eaf9dffd68e6ad0c27187418462087e8a9568a8d98ced316271f1c63b26edf81376ed74f30eb4869d06bbec089b7698205d61,2016-05-11T04:00:00,05/11/2016 04:00:00 PM,300.0,0.46,32.0,5.5,0.0,0.0,1.0,6.5,Cash,41.880994471,-87.632746489,2016-05-11,53.56
6060,b8c5d576dfaf7c47a60e5cd7b717ccc150540418,07:15:00,Clear,0.0,0.0,41.96,41.96,2.04,clear,6255592c371ce6571936b34f35109bdd1c8aa2961dfc3b0801984c3b7b8db697f0e8f9a491eae8b35ef93aba095b62ad48f65d1eef78e5e85af22657a737ec93,2013-10-18T07:15:00,10/18/2013 07:30:00 PM,900.0,0.0,33.0,10.25,2.25,0.0,1.0,13.5,Credit Card,41.859349715,-87.617358006,2013-10-18,41.96
6061,be1f0a7cd6f5b83a9e0b42bbb37d600c4a356f8b,02:00:00,Overcast,0.0,0.0,30.39,24.46,5.83,cloudy,b2b8c152ac3f183dd3594466ed5dbd256a5fb4597bf76314b62834c0390af25b800bc9c50e5584b3fe41687a59640827ef00d290aff375a58776669f4e05fe28,2015-03-27T02:00:00,03/27/2015 02:00:00 PM,240.0,0.6,8.0,4.85,0.0,0.0,1.0,5.85,Cash,41.892507781,-87.626214906,2015-03-27,30.39
6062,ba674a5e14b7153e02ef865dca5c08e9a9693eec,11:00:00,Humid,0.0,0.0,86.01,95.66,3.55,clear,7e7dce4bc47f1de9dd9e4fe427408dbf9fc61d786574a5abcd019ecdf1163d8964d49b4fe35b881f1adbd87823cc2cf71c418b8b706f31edd1728721afe8e6f4,2015-07-17T11:00:00,07/17/2015 11:15:00 PM,600.0,1.6,8.0,7.45,0.0,0.0,2.0,9.45,Cash,41.892042136,-87.63186395,2015-07-17,86.01
6063,b5eca4a55b97b6adf01ed5538626f69df1a72bac,02:00:00,Overcast,0.0,0.0,27.62,20.65,6.44,cloudy,a4aa774267d068ec480649bab24c35ae8ea10b6149a81bc75c1fe5805b09685173f3a9ed1c1f84acad633fd0b0bb4fe2c37c23d7cbc2b7dff8561cbd1bb7c9eb,2017-01-12T02:00:00,01/12/2017 02:00:00 PM,660.0,1.8,32.0,9.0,0.0,0.0,0.0,9.0,Cash,41.880994471,-87.632746489,2017-01-12,27.62
6064,c254c73716a69e030f2bab02dda0d006187143cc,07:45:00,Clear,0.0,0.0,26.64,21.12,4.67,clear,4dfa2c2c9006ed1e8198950aac9f8c13b59134f397045c6a3337adf4a4666469572b51d14657104925ba9368b113f5ce9eaab3ca453a7c29228cc380d5ffcfe9,2014-12-03T07:45:00,12/03/2014 08:00:00 PM,1320.0,6.7,77.0,17.25,0.0,0.0,0.0,17.25,Cash,41.9867118,-87.663416405,2014-12-03,26.64
6065,c45bcbb591e3d9d56986014e3a05b8e523dedb8f,04:15:00,Mostly Cloudy,0.0,0.0,11.61,0.05,7.96,partly cloudy,6246eb8a405bf567621bf47fbcbf5325b7e8132f1d88362c54a4f224b47b8a0449d690357dc2323b6e36eea2354ec55cafe32d2d6d657748c10be1df49f6aa04,2014-11-18T04:15:00,11/18/2014 04:45:00 PM,1200.0,0.5,8.0,20.45,0.0,0.0,0.0,20.45,Cash,41.899602111,-87.633308037,2014-11-18,11.61
6066,b858d6b0c1e22e15e1573d1bf5c23ecaada1109d,10:30:00,Overcast,0.0,0.0,48.04,44.37,8.02,cloudy,78bf01008128e59809869f2a7c77e07ee8ce7a8a4dd5437086e3c5377b92e6365680a772fa849b04a8383ee1fbb1ec807cec0f10db56268a3edb17f933e0cbce,2014-12-27T10:30:00,12/27/2014 10:30:00 PM,120.0,0.5,32.0,4.25,0.0,0.0,2.0,6.25,Cash,41.880994471,-87.632746489,2014-12-27,48.04
6067,b971ee59dfefaee035cc0aee79f7d099c599361d,01:15:00,Clear,0.0,0.0,61.87,61.87,0.32,clear,57dbcc9d59c0730235c8d003188f5e4a109acd35a61266d030dc13c3e38e08461dac7e9dadf1ea0d5207443b8245e1cef8eddc2c8ca49077b014be60338269c3,2014-07-05T01:15:00,07/05/2014 01:30:00 AM,900.0,0.3,32.0,13.45,2.85,0.0,1.0,17.3,Credit Card,41.884987192,-87.620992913,2014-07-05,61.87
6068,b93eacc7c71c350bf5fa65bb15f3a1e0114e8c46,06:45:00,Mostly Cloudy,0.0,0.0,57.97,57.97,3.94,partly cloudy,867ee706a760e0221499dac80d9a7ac935bc13c5f4c4e60ca8bdcd3f476cfcc49425f0d074bc671d0c12a6ea9bd20d3f0841acbd5fbf49cfc4c67efeced7052b,2015-06-05T06:45:00,06/05/2015 07:00:00 AM,1500.0,0.0,6.0,29.85,0.0,0.0,2.0,31.85,Cash,41.944226601,-87.655998182,2015-06-05,57.97
6069,b03fbafc8c5d9b93d25c226581ec754740957e17,02:30:00,Foggy,0.0001,0.02,31.66,28.59,3.25,cloudy,fce128b47730e934a3bbc7bd1f54517190e6317efde291b0558b35e7bf77b262e5e26791ff889ed6ebdbbb414f6a18024cacf520a42fbe80c628c3feefe79677,2015-02-01T02:30:00,02/01/2015 02:30:00 AM,300.0,1.0,6.0,5.25,0.0,0.0,0.0,5.25,Cash,41.946294535999996,-87.65429808399998,2015-02-01,31.66
6070,b3949048a1096e7f7a830064512ea447054a350f,06:30:00,Light Rain,0.0464,0.76,53.3,53.3,4.98,rain,b2cc9f31ae8d3049d0968618cc33ac6482c083023df2a0f29d6efd7e722d731a0f1745b2baf1852a9d509adc373aeee4528118373283ade9db346112e4764e29,2016-05-10T06:30:00,05/10/2016 06:45:00 PM,480.0,1.3,28.0,7.25,1.81,0.0,0.0,9.06,Credit Card,41.88528132,-87.65723320000002,2016-05-10,53.3
6071,b3230bc7d78dd1d3507868d0c7b56c4cebe86f05,07:00:00,Overcast,0.0,0.0,59.07,59.07,0.86,cloudy,1d86176b030f7f2832a3ab7839a57c5e64a7c1d07c18f8257e9b40921cf087e259d487f5d84375507dcd10b17370f2cd0bf5ca23bd42d768cdb8c9ffa6e7894b,2015-06-20T07:00:00,06/20/2015 07:15:00 PM,660.0,1.59,32.0,8.45,0.0,0.0,1.0,9.45,Cash,41.884987192,-87.620992913,2015-06-20,59.07
6072,b009bb937e0cb570d8b8c4667400c509ad9f52ce,07:45:00,Mostly Cloudy,0.0,0.0,67.28,68.0,2.52,partly cloudy,f7a4dca7d46f576d207cb0d448f325fc407d8f56663cd46a0d61e62c4e2646ba3f0928ab3f6d8b1bf0632195205c8db1b8c81a316c501e2cc98e6e580b52e09f,2014-08-17T07:45:00,08/17/2014 08:00:00 PM,660.0,2.6,8.0,9.25,1.0,0.0,1.0,11.25,Credit Card,41.892042136,-87.63186395,2014-08-17,67.28
6073,b84c1aea5cb1114e38c4f9db3ae68067cd31023e,11:15:00,Partly Cloudy,0.0,0.0,44.3,42.1,4.24,partly cloudy,ce0d1a3a879c41b7d6b31712a1371224ef9176cc96a0ab6ec3f642eefbb1674d1318bc8e74b05cfa804241123675f7dccd19633474797eb323125e9ca20b8ccd,2013-10-25T11:15:00,10/25/2013 11:30:00 AM,300.0,0.8,28.0,5.45,0.0,0.0,0.0,5.45,Cash,41.879255084,-87.642648998,2013-10-25,44.3
6074,b806db7d62ff18426e79fced5b5554160742348e,06:45:00,Clear,0.0,0.0,52.49,52.49,2.1,clear,390210c789e65184cf389dd3484688acf1956ab0c6618362f43f2f60da01b8b3a2afb54349a98fa29c22d66ef23d7dd607493da0c78794b18893cc57b8af4799,2014-10-01T06:45:00,10/01/2014 06:45:00 PM,300.0,0.0,32.0,5.25,0.0,0.0,1.0,6.25,Cash,41.880994471,-87.632746489,2014-10-01,52.49
6075,c41cd13847d4e003916069ee0b4e459f5c7e8cb1,09:15:00,Mostly Cloudy,0.0005,0.09,36.47,36.47,0.9,partly cloudy,f94c4f00cb96b0d23839f95adc060deea75900cf260f08ce2cd9c8c42b1883a37c0165eedfd3385794a8610049c875aa02dfb2b18d91bfbf6b9c7506e777e851,2013-12-19T09:15:00,12/19/2013 09:15:00 AM,240.0,0.8,28.0,4.85,0.0,0.0,0.0,4.85,Cash,41.870415,-87.67508562100002,2013-12-19,36.47
6076,be1177727d2efbe1aa37c06715e2c4038b8c5123,11:45:00,Overcast,0.003,0.39,46.12,42.88,6.3,cloudy,e6bf5ecb9fe833c481c2eb7b9b5e81dcab9abd2414f023bdba55243a3131f721e7a55cbe9f7019a545f809af040c78ad808be4b2758db58a733a51647e9bdedd,2014-05-15T11:45:00,05/15/2014 12:00:00 PM,300.0,0.0,8.0,5.45,0.0,0.0,0.0,5.45,Cash,41.892507781,-87.626214906,2014-05-15,46.12
6077,b68469626ba2176eb720d2688e249dcb5cf07061,08:00:00,Humid,0.0,0.0,76.3,77.8,3.46,clear,8cba51d644d2a96d874d93a5b0eb9cf26512383c2fdc5ddd6b7421fc70f11450f4701e2b7bd131ccdcd6240e33043a730d19739272f1b9ccbf9846fcef785962,2015-07-17T08:00:00,07/17/2015 08:00:00 PM,360.0,1.0,32.0,5.85,0.0,0.0,1.0,6.85,Cash,41.880994471,-87.632746489,2015-07-17,76.3
6078,c28565b1aa724ef5862fe71da528b403a1652bbc,12:30:00,Drizzle,0.0123,0.57,59.76,59.76,5.85,rain,7e21bf6e7804886cff4808ab17e754792f42833acf5a4ca8a9d8ee79be9823ddb62dc7ae30c6a682e66c7c5ed95bc4113cedda2342dd05f1790f52c12d74cd83,2015-09-29T12:30:00,09/29/2015 01:15:00 PM,2160.0,17.9,76.0,37.85,7.95,0.0,2.0,47.8,Credit Card,41.97907082,-87.90303966100002,2015-09-29,59.76
6079,ba3dbdef3953de40012d12348f3c3d51a488773e,10:45:00,Clear,0.0,0.0,59.82,59.82,2.26,clear,758803f15bfe9fe12c9774a3d525aee8937364cd34af02b07d24088517aa1e9b1a1e3586dab6373c42904667ae2fdad2f1c8390a3edb56d0e61817ed98e30023,2015-05-01T10:45:00,05/01/2015 11:00:00 AM,660.0,1.4,32.0,7.65,3.0,0.0,0.0,10.65,Credit Card,41.884987192,-87.620992913,2015-05-01,59.82
6080,c3c416a456fe7c69fc1942799c6a74af2dc0586a,12:00:00,Mostly Cloudy,0.0,0.0,78.18,78.46,2.62,partly cloudy,e582bdc2b107b7199f911e7e6081b3c5ba6e936fe85cef961aa53514b90ff63d88fbb5725e19a9c16957ae421e5983a9860a10b5f15703675a4bae3dac9020e0,2015-07-11T12:00:00,07/11/2015 12:15:00 AM,720.0,2.4,28.0,8.85,3.0,0.0,0.0,11.85,Credit Card,41.879066994,-87.65700502700001,2015-07-11,78.18
6081,b0b1e509df99d74a30108d5a9b03ca2aa8d91159,02:45:00,Clear,0.0,0.0,34.13,31.01,3.57,clear,1e4ba7f6a2c79ac2220073aa7006dd757feed6b12d4a402b0c803a964fe73104cdbebf1f9062017e384c3fce45f7b118ebe2d3a85c91f2345a9ff5f88b7921a3,2013-11-20T02:45:00,11/20/2013 02:45:00 PM,420.0,1.6,32.0,6.85,0.0,0.0,0.0,6.85,Cash,41.877406123,-87.62197165200001,2013-11-20,34.13
6082,b0c70155201e63025d42cb21f97c5f84b835c9c5,05:30:00,Overcast,0.0028,0.39,47.11,47.11,1.77,cloudy,7f8c5c7d2db53a8c86c661199f322759984b3125ff0efa23f07a7b322b948f07941797d0273d7b18f2bd05e0e74f018958d14ebecd107c688eb61f0c32b0250b,2017-03-26T05:30:00,03/26/2017 05:45:00 PM,240.0,1.6,76.0,7.0,0.0,0.0,0.0,7.0,Cash,41.97907082,-87.90303966100002,2017-03-26,47.11
6083,bbf8ebbfaccfa8e57a8a1fae71a38e2f9b766185,11:15:00,Clear,0.0,0.0,51.18,51.18,6.33,clear,75547b81dd77a42f2716fc42bd38ff66cdd1a0824a01839251ddb87087903e8ed444fa251519df1132bab22bb021183fad16c081800cf35664c2508f291b1949,2016-10-21T11:15:00,10/21/2016 11:30:00 PM,840.0,5.2,8.0,15.75,3.35,0.0,1.0,20.1,Credit Card,41.892042136,-87.63186395,2016-10-21,51.18
6084,b9d1fb819b6daa01ac14ddb2adda77ace859decc,01:00:00,Clear,0.0,0.0,17.7,17.7,0.91,clear,14685d7c19b1bcf05466194de4a62ee39d4144f97867505373401607acec327e9b715f57d5ae38f00020eb0a6325c0923967d4cdfbefb2ed0930d80a9fcdae42,2017-02-04T01:00:00,02/04/2017 01:00:00 PM,840.0,2.6,24.0,15.25,4.85,0.0,1.0,21.1,Credit Card,41.901206994,-87.676355989,2017-02-04,17.7
6085,b0d96aee18424e0d27ee113ce7ccbfa618af1fd0,09:15:00,Mostly Cloudy,0.0,0.0,77.75,79.03,2.59,partly cloudy,5027ab588dd646469d3d23662190200f0531c1e6f9a918a96057a91a55bd6bbb9a818916f0bfac144fdfa4525ad4d9132f92f9fc3d02587acaaea66bc7d047a6,2014-07-07T09:15:00,07/07/2014 09:15:00 PM,240.0,0.6,8.0,4.65,0.0,0.0,0.0,4.65,Cash,41.909495669,-87.630963601,2014-07-07,77.75
